时间,操作,价格,数量,多头数量,多头均价,此次盈亏,总资金
2021-09-10 16:54:50,开始回测,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01 10:00,BUY,18.51,540.2485143165856,540.2485143165856,18.51,0.0,10000.0
2021-09-01 10:11,SELL,18.68,540.2485143165856,0.0,0.0,91.84224743381854,10091.842247433819
2021-09-01 10:13,BUY,18.69,539.9594567915366,539.9594567915366,18.69,0.0,10091.842247433819
2021-09-01 10:14,SELL,18.69,539.9594567915366,0.0,0.0,0.0,10091.842247433819
2021-09-01 10:22,BUY,18.47,546.391025849151,546.391025849151,18.47,0.0,10091.842247433819
2021-09-01 10:35,SELL,18.46,546.391025849151,0.0,0.0,-5.463910258490423,10086.378337175329
2021-09-01 10:40,BUY,18.35,549.6663943964757,549.6663943964757,18.35,0.0,10086.378337175329
2021-09-01 10:42,SELL,18.35,549.6663943964757,0.0,0.0,0.0,10086.378337175329
2021-09-01 10:43,BUY,18.37,549.0679552082378,549.0679552082378,18.37,0.0,10086.378337175329
2021-09-01 11:12,SELL,18.43,549.0679552082378,0.0,0.0,32.94407731249356,10119.322414487822
2021-09-01 11:22,BUY,18.38,550.5616112343755,550.5616112343755,18.38,0.0,10119.322414487822
2021-09-01 13:13,SELL,18.45,550.5616112343755,0.0,0.0,38.53931278640644,10157.861727274229
2021-09-01 13:18,BUY,18.39,552.3578970785334,552.3578970785334,18.39,0.0,10157.861727274229
2021-09-01 14:02,SELL,18.68,552.3578970785334,0.0,0.0,160.1837901527742,10318.045517427003
2021-09-01 14:05,BUY,18.65,553.2464084411262,553.2464084411262,18.65,0.0,10318.045517427003
2021-09-01 14:19,SELL,18.64,553.2464084411262,0.0,0.0,-5.532464084410161,10312.513053342593
2021-09-01 14:20,BUY,18.64,553.2464084411262,553.2464084411262,18.64,0.0,10312.513053342593
2021-09-01 14:40,SELL,18.7,553.2464084411262,0.0,0.0,33.19478450646686,10345.707837849059
2021-09-01 14:47,BUY,18.64,555.0272445197993,555.0272445197993,18.64,0.0,10345.707837849059
2021-09-01 15:00,SELL,18.65,555.0272445197993,0.0,0.0,5.550272445196889,10351.258110294255
2021-09-02 09:34,BUY,18.5,559.527465421311,559.527465421311,18.5,0.0,10351.258110294255
2021-09-02 09:43,SELL,18.5,559.527465421311,0.0,0.0,0.0,10351.258110294255
2021-09-02 09:48,BUY,18.47,560.4362810121416,560.4362810121416,18.47,0.0,10351.258110294255
2021-09-02 09:50,SELL,18.48,560.4362810121416,0.0,0.0,5.604362810122293,10356.862473104376
2021-09-02 09:53,BUY,18.53,558.924040642438,558.924040642438,18.53,0.0,10356.862473104376
2021-09-02 13:04,SELL,18.83,558.924040642438,0.0,0.0,167.6772121927298,10524.539685297106
2021-09-02 13:05,BUY,18.82,559.2210247235445,559.2210247235445,18.82,0.0,10524.539685297106
2021-09-02 13:17,SELL,18.8,559.2210247235445,0.0,0.0,-11.18442049447065,10513.355264802636
2021-09-02 13:19,BUY,18.75,560.7122807894739,560.7122807894739,18.75,0.0,10513.355264802636
2021-09-02 13:36,SELL,18.77,560.7122807894739,0.0,0.0,11.214245615789238,10524.569510418425
2021-09-02 13:37,BUY,18.76,561.0111679327518,561.0111679327518,18.76,0.0,10524.569510418425
2021-09-02 14:12,SELL,18.92,561.0111679327518,0.0,0.0,89.76178686924038,10614.331297287665
2021-09-02 14:18,BUY,18.91,561.3078422679886,561.3078422679886,18.91,0.0,10614.331297287665
2021-09-02 14:37,SELL,18.88,561.3078422679886,0.0,0.0,-16.839235268040294,10597.492062019624
2021-09-02 14:45,BUY,18.78,564.2967019179779,564.2967019179779,18.78,0.0,10597.492062019624
2021-09-03 10:12,SELL,19.24,564.2967019179779,0.0,0.0,259.5764828822683,10857.068544901893
2021-09-03 10:13,BUY,19.25,564.0035607741243,564.0035607741243,19.25,0.0,10857.068544901893
2021-09-03 10:53,SELL,19.14,564.0035607741243,0.0,0.0,-62.040391685153345,10795.02815321674
2021-09-03 10:59,BUY,19.03,567.26369696357,567.26369696357,19.03,0.0,10795.02815321674
2021-09-03 11:10,SELL,18.93,567.26369696357,0.0,0.0,-56.726369696357814,10738.301783520381
2021-09-03 11:11,BUY,18.93,567.26369696357,567.26369696357,18.93,0.0,10738.301783520381
2021-09-03 13:01,SELL,18.95,567.26369696357,0.0,0.0,11.34527393927116,10749.647057459651
2021-09-03 13:02,BUY,18.95,567.26369696357,567.26369696357,18.95,0.0,10749.647057459651
2021-09-03 13:03,SELL,18.98,567.26369696357,0.0,0.0,17.017910908907748,10766.66496836856
2021-09-03 13:11,BUY,18.81,572.3904821035917,572.3904821035917,18.81,0.0,10766.66496836856
2021-09-03 13:29,SELL,18.88,572.3904821035917,0.0,0.0,40.06733374725158,10806.73230211581
2021-09-03 13:33,BUY,18.89,572.087469672621,572.087469672621,18.89,0.0,10806.73230211581
2021-09-03 13:37,SELL,18.82,572.087469672621,0.0,0.0,-40.04612287708363,10766.686179238726
2021-09-03 13:39,BUY,18.83,571.7836526414619,571.7836526414619,18.83,0.0,10766.686179238726
2021-09-03 13:53,SELL,18.88,571.7836526414619,0.0,0.0,28.589182632073502,10795.2753618708
2021-09-03 14:02,BUY,18.81,573.9115024918023,573.9115024918023,18.81,0.0,10795.2753618708
2021-09-03 14:52,SELL,18.91,573.9115024918023,0.0,0.0,57.39115024918104,10852.66651211998
2021-09-03 14:59,BUY,18.83,576.3497882166745,576.3497882166745,18.83,0.0,10852.66651211998
2021-09-06 09:40,SELL,18.45,576.3497882166745,0.0,0.0,-219.01291952233572,10633.653592597644
2021-09-06 09:41,BUY,18.44,576.6623423317594,576.6623423317594,18.44,0.0,10633.653592597644
2021-09-06 10:03,SELL,18.18,576.6623423317594,0.0,0.0,-149.93220900625835,10483.721383591386
2021-09-06 10:04,BUY,18.17,576.9797129109182,576.9797129109182,18.17,0.0,10483.721383591386
2021-09-06 10:15,SELL,18.22,576.9797129109182,0.0,0.0,28.84898564554427,10512.57036923693
2021-09-06 10:17,BUY,18.18,578.2491952275539,578.2491952275539,18.18,0.0,10512.57036923693
2021-09-06 10:41,SELL,18.27,578.2491952275539,0.0,0.0,52.04242757047977,10564.612796807409
2021-09-06 10:43,BUY,18.26,578.5658705809095,578.5658705809095,18.26,0.0,10564.612796807409
2021-09-06 11:06,SELL,18.38,578.5658705809095,0.0,0.0,69.42790446970766,10634.040701277116
2021-09-06 11:07,BUY,18.35,579.5117548379899,579.5117548379899,18.35,0.0,10634.040701277116
2021-09-06 11:08,SELL,18.37,579.5117548379899,0.0,0.0,11.590235096759551,10645.630936373875
2021-09-06 11:12,BUY,18.29,582.0465246787247,582.0465246787247,18.29,0.0,10645.630936373875
2021-09-06 11:24,SELL,18.29,582.0465246787247,0.0,0.0,0.0,10645.630936373875
2021-09-06 11:26,BUY,18.28,582.3649308738443,582.3649308738443,18.28,0.0,10645.630936373875
2021-09-06 14:03,SELL,18.38,582.3649308738443,0.0,0.0,58.23649308738319,10703.867429461257
2021-09-06 14:04,BUY,18.38,582.3649308738443,582.3649308738443,18.38,0.0,10703.867429461257
2021-09-06 14:24,SELL,18.44,582.3649308738443,0.0,0.0,34.94189585243198,10738.809325313689
2021-09-06 14:34,BUY,18.36,584.9024686990026,584.9024686990026,18.36,0.0,10738.809325313689
2021-09-07 09:45,SELL,18.45,584.9024686990026,0.0,0.0,52.641222182910155,10791.450547496599
2021-09-07 09:51,BUY,18.34,588.410607824242,588.410607824242,18.34,0.0,10791.450547496599
2021-09-07 10:22,SELL,18.21,588.410607824242,0.0,0.0,-76.49337901715087,10714.957168479448
