时间,操作,价格,数量,多头数量,多头均价,此次盈亏,总资金
2021-09-10 17:28:35,开始回测,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01 10:00,BUY,1574.0,6.353240152477763,6.353240152477763,1574.0,0.0,10000.0
2021-09-01 10:04,SELL,1572.0,6.353240152477763,0.0,0.0,-12.706480304955527,9987.293519695044
2021-09-01 10:13,BUY,1576.32,6.335828714788269,6.335828714788269,1576.32,0.0,9987.293519695044
2021-09-01 10:31,SELL,1605.89,6.335828714788269,0.0,0.0,187.35045509629015,10174.643974791334
2021-09-01 10:38,BUY,1608.0,6.327514909696103,6.327514909696103,1608.0,0.0,10174.643974791334
2021-09-01 10:46,SELL,1615.0,6.327514909696103,0.0,0.0,44.29260436787272,10218.936579159206
2021-09-01 10:58,BUY,1607.91,6.355415775235683,6.355415775235683,1607.91,0.0,10218.936579159206
2021-09-01 11:16,SELL,1626.56,6.355415775235683,0.0,0.0,118.52850420814461,10337.465083367351
2021-09-01 11:17,BUY,1626.0,6.357604602316944,6.357604602316944,1626.0,0.0,10337.465083367351
2021-09-01 11:22,SELL,1629.72,6.357604602316944,0.0,0.0,23.650289120619206,10361.115372487971
2021-09-01 13:13,BUY,1613.0,6.423506120575308,6.423506120575308,1613.0,0.0,10361.115372487971
2021-09-01 13:16,SELL,1614.3,6.423506120575308,0.0,0.0,8.350557956747608,10369.46593044472
2021-09-01 13:28,BUY,1607.98,6.448753050687645,6.448753050687645,1607.98,0.0,10369.46593044472
2021-09-01 13:31,SELL,1610.09,6.448753050687645,0.0,0.0,13.606868936950287,10383.072799381669
2021-09-01 13:32,BUY,1611.6,6.442710845980187,6.442710845980187,1611.6,0.0,10383.072799381669
2021-09-01 13:33,SELL,1618.59,6.442710845980187,0.0,0.0,45.034548813401564,10428.10734819507
2021-09-01 13:34,BUY,1614.56,6.45879208465159,6.45879208465159,1614.56,0.0,10428.10734819507
2021-09-01 13:38,SELL,1611.98,6.45879208465159,0.0,0.0,-16.663683578400633,10411.443664616669
