时间,操作,价格,数量,多头数量,多头均价,此次盈亏,总资金
2021-09-10 18:01:11,开始回测,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01 10:00,BUY,1574.02,6.353240152477763,6.353240152477763,1574.0,0.0,10000.0
2021-09-01 10:07,SELL,1580.98,6.353240152477763,0.0,0.0,44.47268106734434,10044.472681067344
2021-09-01 10:08,BUY,1590.02,6.3172784157656245,6.3172784157656245,1590.0,0.0,10044.472681067344
2021-09-01 10:09,SELL,1589.96,6.3172784157656245,0.0,0.0,-0.12634556831519758,10044.346335499029
2021-09-01 10:10,BUY,1585.02,6.337127025551438,6.337127025551438,1585.0,0.0,10044.346335499029
2021-09-01 10:31,SELL,1605.8700000000001,6.337127025551438,0.0,0.0,132.38258356377017,10176.7289190628
2021-09-01 10:34,BUY,1614.73,6.302511856037802,6.302511856037802,1614.71,0.0,10176.7289190628
2021-09-01 10:48,SELL,1618.98,6.302511856037802,0.0,0.0,27.037775862401944,10203.766694925202
2021-09-01 10:56,BUY,1610.15,6.3372315868440445,6.3372315868440445,1610.13,0.0,10203.766694925202
2021-09-01 11:23,SELL,1631.01,6.3372315868440445,0.0,0.0,132.44814016503966,10336.21483509024
2021-09-01 11:25,BUY,1632.24,6.332611311643186,6.332611311643186,1632.22,0.0,10336.21483509024
2021-09-01 13:02,SELL,1632.98,6.332611311643186,0.0,0.0,4.939436823081512,10341.154271913323
2021-09-01 13:10,BUY,1617.02,6.395271658573484,6.395271658573484,1617.0,0.0,10341.154271913323
2021-09-01 13:17,SELL,1617.05,6.395271658573484,0.0,0.0,0.4476690160997367,10341.601940929422
2021-09-01 13:25,BUY,1609.72,6.424552364371884,6.424552364371884,1609.7,0.0,10341.601940929422
2021-09-01 13:39,SELL,1613.97,6.424552364371884,0.0,0.0,27.561329643155148,10369.163270572577
2021-09-01 13:43,BUY,1615.68,6.417911733020918,6.417911733020918,1615.66,0.0,10369.163270572577
2021-09-01 13:53,SELL,1614.97,6.417911733020918,0.0,0.0,-4.300000861124482,10364.863269711452
2021-09-01 13:57,BUY,1616.9,6.41040972101297,6.41040972101297,1616.88,0.0,10364.863269711452
2021-09-01 14:10,SELL,1614.96,6.41040972101297,0.0,0.0,-12.179778469925227,10352.683491241527
2021-09-01 14:11,BUY,1615.25,6.409417538828233,6.409417538828233,1615.23,0.0,10352.683491241527
2021-09-01 14:31,SELL,1622.98,6.409417538828233,0.0,0.0,49.80117427669526,10402.484665518223
2021-09-01 14:35,BUY,1624.01,6.405510295949004,6.405510295949004,1623.99,0.0,10402.484665518223
2021-09-01 14:44,SELL,1623.98,6.405510295949004,0.0,0.0,0.06405510295943177,10402.548720621182
2021-09-01 14:53,BUY,1617.03,6.433199992963051,6.433199992963051,1617.01,0.0,10402.548720621182
2021-09-02 09:47,SELL,1631.97,6.433199992963051,0.0,0.0,96.36933589458661,10498.91805651577
2021-09-02 09:59,BUY,1621.02,6.476815580824041,6.476815580824041,1621.0,0.0,10498.91805651577
2021-09-02 10:07,SELL,1619.92,6.476815580824041,0.0,0.0,-6.86542451567313,10492.052632000095
2021-09-02 10:12,BUY,1614.96,6.49686838644166,6.49686838644166,1614.94,0.0,10492.052632000095
2021-09-02 10:19,SELL,1619.97,6.49686838644166,0.0,0.0,32.80918535153009,10524.861817351626
2021-09-02 10:36,BUY,1606.2,6.552728721159288,6.552728721159288,1606.18,0.0,10524.861817351626
2021-09-02 10:56,SELL,1614.65,6.552728721159288,0.0,0.0,55.632666842642415,10580.494484194269
2021-09-02 10:57,BUY,1615.96,6.5475787988379945,6.5475787988379945,1615.94,0.0,10580.494484194269
2021-09-02 11:29,SELL,1621.47,6.5475787988379945,0.0,0.0,36.33906233355057,10616.83354652782
2021-09-02 13:07,BUY,1614.8,6.5747863774184845,6.5747863774184845,1614.78,0.0,10616.83354652782
2021-09-02 13:31,SELL,1626.64,6.5747863774184845,0.0,0.0,78.10846216373231,10694.942008691552
2021-09-02 13:32,BUY,1630.0,6.561394623671181,6.561394623671181,1629.98,0.0,10694.942008691552
2021-09-02 13:33,SELL,1628.98,6.561394623671181,0.0,0.0,-6.430166731197877,10688.511841960355
2021-09-02 13:48,BUY,1627.02,6.569460259348713,6.569460259348713,1627.0,0.0,10688.511841960355
2021-09-02 13:52,SELL,1623.58,6.569460259348713,0.0,0.0,-22.33616488178622,10666.175677078569
2021-09-02 14:00,BUY,1625.18,6.563154198404199,6.563154198404199,1625.16,0.0,10666.175677078569
2021-09-02 14:03,SELL,1622.98,6.563154198404199,0.0,0.0,-14.176413068553607,10651.999264010015
2021-09-02 14:12,BUY,1619.99,6.57542995488189,6.57542995488189,1619.97,0.0,10651.999264010015
